CustomerID,CompanyName,ContactName,ContactTitle,OrderDate,UnitPrice,Discount,Freight,ProductName,CategoryName
WHITC,White Clover Markets,Karl Jablonski,Owner,00:00.0,38,0.2,81.88,Gnocchi di nonna Alice,Grains/Cereals
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,19,0.2,10.96,Chang,Beverages
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,10,0,243.73,Aniseed Syrup,Condiments
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,34,0,243.73,Camembert Pierrot,Dairy Products
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,34.8,0,243.73,Mozzarella di Giovanni,Dairy Products
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,12,0.05,23.72,Spegesild,Seafood
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,18.4,0.2,69.19,Boston Crab Meat,Seafood
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,62.5,0,3.52,Carnarvon Tigers,Seafood
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,19.45,0,3.52,Gula Malacca,Condiments
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,55,0,3.52,Raclette Courdavault,Dairy Products
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,34.8,0,3.52,Mozzarella di Giovanni,Dairy Products
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,6,0,31.43,Konbu,Seafood
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,14,0,31.43,Singaporean Hokkien Fried Mee,Grains/Cereals
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,49.3,0,31.43,Tarte au sucre,Confections
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,36,0,31.43,Gudbrandsdalsost,Dairy Products
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,12.5,0,117.33,Gorgonzola Telino,Dairy Products
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,9.65,0,117.33,Jack's New England Clam Chowder,Seafood
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,43.9,0,117.33,Vegie-spread,Condiments
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,36,0,117.33,Gudbrandsdalsost,Dairy Products
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,9,0,232.55,Tunnbröd,Grains/Cereals
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,18.4,0,232.55,Boston Crab Meat,Seafood
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,38,0,232.55,Gnocchi di nonna Alice,Grains/Cereals
ISLAT,Island Trading,Helen Bennett,Marketing Manager,00:00.0,38,0,61.53,Gnocchi di nonna Alice,Grains/Cereals
ISLAT,Island Trading,Helen Bennett,Marketing Manager,00:00.0,55,0,61.53,Raclette Courdavault,Dairy Products
ISLAT,Island Trading,Helen Bennett,Marketing Manager,00:00.0,18,0,61.53,Lakkalikööri,Beverages
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,23.25,0.15,79.3,Tofu,Produce
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,9.5,0.15,79.3,Rogede sild,Seafood
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,55,0.15,79.3,Raclette Courdavault,Dairy Products
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,31.23,0.1,130.79,Gumbär Gummibärchen,Confections
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,25.89,0,130.79,Nord-Ost Matjeshering,Seafood
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,16.25,0.1,130.79,Valkoinen suklaa,Confections
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,15,0,130.79,Röd Kaviar,Seafood
NORTS,North/South,Simon Crowther,Sales Associate,00:00.0,18,0,1.39,Chai,Beverages
NORTS,North/South,Simon Crowther,Sales Associate,00:00.0,36,0,1.39,Gudbrandsdalsost,Dairy Products
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,00:00.0,9.5,0,7.7,Rogede sild,Seafood
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,00:00.0,10,0,7.7,Longlife Tofu,Produce
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,18.4,0,2.38,Boston Crab Meat,Seafood
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,9.5,0.25,16.71,Zaanse koeken,Confections
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,38,0.25,16.71,Gnocchi di nonna Alice,Grains/Cereals
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,19.5,0.25,16.71,Ravioli Angelo,Grains/Cereals
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,36,0.25,16.71,Gudbrandsdalsost,Dairy Products
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,62.5,0.2,73.21,Carnarvon Tigers,Seafood
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,19,0.2,73.21,Inlagd Sill,Seafood
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,12.5,0.2,73.21,Scottish Longbreads,Confections
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,36,0.2,73.21,Gudbrandsdalsost,Dairy Products
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,14,0,8.19,Sasquatch Ale,Beverages
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,55,0,8.19,Raclette Courdavault,Dairy Products
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,49.3,0,8.19,Tarte au sucre,Confections
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,33.25,0,8.19,Wimmers gute Semmelknödel,Grains/Cereals
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,31.23,0,138.17,Gumbär Gummibärchen,Confections
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,7,0,138.17,Filo Mix,Grains/Cereals
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,00:00.0,15,0,138.17,Outback Lager,Beverages
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,00:00.0,32,0,11.99,Mascarpone Fabioli,Dairy Products
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,14,0.25,155.64,NuNuCa Nuß-Nougat-Creme,Confections
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,43.9,0,155.64,Schoggi Schokolade,Confections
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,00:00.0,46,0.25,155.64,Ipoh Coffee,Beverages
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,14,0.25,18.66,NuNuCa Nuß-Nougat-Creme,Confections
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,7.75,0,18.66,Rhönbräu Klosterbier,Beverages
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,18,0,328.74,Chartreuse verte,Beverages
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,9.5,0,328.74,Zaanse koeken,Confections
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,53,0,328.74,Manjimup Dried Apples,Produce
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,38,0,328.74,Gnocchi di nonna Alice,Grains/Cereals
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,00:00.0,10,0,37.35,Sir Rodney's Scones,Confections
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,00:00.0,21,0,37.35,Gustaf's Knäckebröd,Grains/Cereals
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,00:00.0,4.5,0,37.35,Guaraná Fantástica,Beverages
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,10,0.1,145.45,Aniseed Syrup,Condiments
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,18,0.1,145.45,Chartreuse verte,Beverages
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,21.05,0.1,42.74,Louisiana Fiery Hot Pepper Sauce,Condiments
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,19,0,157.55,Chang,Beverages
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,30,0,157.55,Uncle Bob's Organic Dried Pears,Produce
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,00:00.0,12.5,0,157.55,Scottish Longbreads,Confections
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,00:00.0,14,0,1.59,Singaporean Hokkien Fried Mee,Grains/Cereals
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,21,0,146.32,Gustaf's Knäckebröd,Grains/Cereals
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,12.5,0,146.32,Gorgonzola Telino,Dairy Products
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,34,0,146.32,Camembert Pierrot,Dairy Products
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,21.5,0,146.32,Flotemysost,Dairy Products
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,9.65,0.05,65.06,Jack's New England Clam Chowder,Seafood
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,7,0.05,65.06,Filo Mix,Grains/Cereals
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,28.5,0,65.06,Sirop d'érable,Condiments
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,49.3,0,65.06,Tarte au sucre,Confections
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,21,0.25,5.32,Queso Cabrales,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,21.5,0,11.19,Flotemysost,Dairy Products
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,123.79,0,91.28,Thüringer Rostbratwurst,Meat/Poultry
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,55,0,91.28,Raclette Courdavault,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,39,0,96.43,Alice Mutton,Meat/Poultry
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,12.5,0.2,96.43,Gorgonzola Telino,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,7.75,0.2,96.43,Rhönbräu Klosterbier,Beverages
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,12.5,0.25,48.2,Gorgonzola Telino,Dairy Products
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,17,0,48.2,Louisiana Hot Spiced Okra,Condiments
THECR,The Cracker Box,Liu Wong,Marketing Assistant,00:00.0,31,0,20.25,Ikura,Seafood
THECR,The Cracker Box,Liu Wong,Marketing Assistant,00:00.0,14,0,20.25,Laughing Lumberjack Lager,Beverages
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,12.5,0.05,351.53,Gorgonzola Telino,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,14,0.05,351.53,Singaporean Hokkien Fried Mee,Grains/Cereals
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,9.5,0.05,351.53,Rogede sild,Seafood
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,53,0.05,351.53,Manjimup Dried Apples,Produce
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,00:00.0,14,0.2,3.01,Singaporean Hokkien Fried Mee,Grains/Cereals
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,9.65,0,6.79,Jack's New England Clam Chowder,Seafood
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,00:00.0,17.45,0,58.13,Pavlova,Confections
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,00:00.0,49.3,0,58.13,Tarte au sucre,Confections
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,15,0,42.13,Outback Lager,Beverages
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,13,0,42.13,Original Frankfurter grüne Soße,Condiments
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,7.45,0.2,73.16,Tourtière,Meat/Poultry
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,38,0.2,73.16,Gnocchi di nonna Alice,Grains/Cereals
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,10,0,73.16,Longlife Tofu,Produce
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,00:00.0,12.5,0,1.1,Gorgonzola Telino,Dairy Products
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,12.5,0,124.98,Gorgonzola Telino,Dairy Products
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,00:00.0,263.5,0,124.98,Côte de Blaye,Beverages
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,19,0,70.09,Inlagd Sill,Seafood
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,18,0.15,70.09,Chartreuse verte,Beverages
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,34.8,0.15,70.09,Mozzarella di Giovanni,Dairy Products
GROSR,GROSELLA-Restaurante,Manuel Pereira,Owner,00:00.0,31,0,1.51,Ikura,Seafood
GROSR,GROSELLA-Restaurante,Manuel Pereira,Owner,00:00.0,7.75,0,1.51,Rhönbräu Klosterbier,Beverages
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,40,0.2,110.87,Northwoods Cranberry Sauce,Condiments
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,25.89,0.2,110.87,Nord-Ost Matjeshering,Seafood
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,7.75,0.2,110.87,Rhönbräu Klosterbier,Beverages
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,19,0.05,249.93,Chang,Beverages
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,123.79,0.05,249.93,Thüringer Rostbratwurst,Meat/Poultry
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,9.2,0.05,42.7,Teatime Chocolate Biscuits,Confections
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,7.75,0.05,42.7,Rhönbräu Klosterbier,Beverages
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,00:00.0,62.5,0,100.6,Carnarvon Tigers,Seafood
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,00:00.0,18,0,100.6,Steeleye Stout,Beverages
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,00:00.0,43.9,0,100.6,Vegie-spread,Condiments
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,00:00.0,12.5,0,100.6,Scottish Longbreads,Confections
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,00:00.0,30,0.15,28.23,Uncle Bob's Organic Dried Pears,Produce
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,00:00.0,38,0.15,28.23,Gnocchi di nonna Alice,Grains/Cereals
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,123.79,0.05,16.85,Thüringer Rostbratwurst,Meat/Poultry
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,9.65,0.05,16.85,Jack's New England Clam Chowder,Seafood
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,00:00.0,19,0,23.79,Chang,Beverages
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,00:00.0,7.45,0,23.79,Tourtière,Meat/Poultry
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,00:00.0,12.5,0,23.79,Scottish Longbreads,Confections
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,9.65,0,4.52,Jack's New England Clam Chowder,Seafood
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,7,0,4.52,Filo Mix,Grains/Cereals
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,00:00.0,23.25,0.2,21.49,Tofu,Produce
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,00:00.0,7.45,0.2,21.49,Tourtière,Meat/Poultry
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,17.45,0,126.66,Pavlova,Confections
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,39,0.25,126.66,Alice Mutton,Meat/Poultry
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,31.23,0.2,26.52,Gumbär Gummibärchen,Confections
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,19.45,0,26.52,Gula Malacca,Condiments
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,33.25,0.2,26.52,Wimmers gute Semmelknödel,Grains/Cereals
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,36,0.2,26.52,Gudbrandsdalsost,Dairy Products
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,00:00.0,21,0,33.35,Queso Cabrales,Dairy Products
ISLAT,Island Trading,Helen Bennett,Marketing Manager,00:00.0,49.3,0,2.33,Tarte au sucre,Confections
ISLAT,Island Trading,Helen Bennett,Marketing Manager,00:00.0,34.8,0,2.33,Mozzarella di Giovanni,Dairy Products
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,6,0.15,30.76,Konbu,Seafood
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,4.5,0.15,30.76,Guaraná Fantástica,Beverages
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,55,0,30.76,Raclette Courdavault,Dairy Products
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,21,0.1,137.44,Queso Cabrales,Dairy Products
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,53,0.1,137.44,Manjimup Dried Apples,Produce
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,7.45,0.1,137.44,Tourtière,Meat/Poultry
BOLID,Bólido Comidas preparadas,Martín Sommer,Owner,00:00.0,39,0.25,97.09,Alice Mutton,Meat/Poultry
BOLID,Bólido Comidas preparadas,Martín Sommer,Owner,00:00.0,123.79,0.25,97.09,Thüringer Rostbratwurst,Meat/Poultry
SIMOB,Simons bistro,Jytte Petersen,Owner,00:00.0,25.89,0.25,257.26,Nord-Ost Matjeshering,Seafood
SIMOB,Simons bistro,Jytte Petersen,Owner,00:00.0,53,0.25,257.26,Manjimup Dried Apples,Produce
SIMOB,Simons bistro,Jytte Petersen,Owner,00:00.0,24,0.25,257.26,Pâté chinois,Meat/Poultry
SIMOB,Simons bistro,Jytte Petersen,Owner,00:00.0,49.3,0.25,257.26,Tarte au sucre,Confections
WELLI,Wellington Importadora,Paula Parente,Sales Manager,00:00.0,9.2,0.05,55.23,Teatime Chocolate Biscuits,Confections
WELLI,Wellington Importadora,Paula Parente,Sales Manager,00:00.0,14,0.05,55.23,NuNuCa Nuß-Nougat-Creme,Confections
WELLI,Wellington Importadora,Paula Parente,Sales Manager,00:00.0,55,0.05,55.23,Raclette Courdavault,Dairy Products
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,31,0,27.33,Ikura,Seafood
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,45.6,0,27.33,Rössle Sauerkraut,Produce
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,20,0.15,27.33,Maxilaku,Confections
THEBI,The Big Cheese,Liz Nixon,Marketing Manager,00:00.0,14,0,237.34,Sasquatch Ale,Beverages
THEBI,The Big Cheese,Liz Nixon,Marketing Manager,00:00.0,263.5,0,237.34,Côte de Blaye,Beverages
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,19,0.25,22.11,Chang,Beverages
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,21.05,0,22.11,Louisiana Fiery Hot Pepper Sauce,Condiments
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,10,0.25,22.11,Longlife Tofu,Produce
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,00:00.0,18.4,0,1.36,Boston Crab Meat,Seafood
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,00:00.0,38,0.15,45.53,Gnocchi di nonna Alice,Grains/Cereals
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,00:00.0,18,0.15,45.53,Lakkalikööri,Beverages
WELLI,Wellington Importadora,Paula Parente,Sales Manager,00:00.0,7,0,4.87,Filo Mix,Grains/Cereals
LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,00:00.0,6,0,4.33,Konbu,Seafood
LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,00:00.0,14,0,4.33,NuNuCa Nuß-Nougat-Creme,Confections
LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,00:00.0,15,0,4.33,Outback Lager,Beverages
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,9.2,0,31.22,Teatime Chocolate Biscuits,Confections
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,9,0,31.22,Tunnbröd,Grains/Cereals
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,00:00.0,18.4,0,31.22,Boston Crab Meat,Seafood
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,00:00.0,12.5,0.1,59.78,Gorgonzola Telino,Dairy Products
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,00:00.0,34.8,0.1,59.78,Mozzarella di Giovanni,Dairy Products
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,00:00.0,13,0,59.78,Original Frankfurter grüne Soße,Condiments
RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,00:00.0,19,0.2,47.38,Chang,Beverages
RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,00:00.0,12,0,47.38,Spegesild,Seafood
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,9.65,0,130.94,Jack's New England Clam Chowder,Seafood
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,46,0.15,130.94,Ipoh Coffee,Beverages
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,12.75,0.15,130.94,Chocolade,Confections
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,28.5,0.15,130.94,Sirop d'érable,Condiments
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,2.5,0,14.62,Geitost,Dairy Products
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,00:00.0,263.5,0.05,719.78,Côte de Blaye,Beverages
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,00:00.0,49.3,0.05,719.78,Tarte au sucre,Confections
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,31.23,0.15,306.07,Gumbär Gummibärchen,Confections
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,263.5,0,306.07,Côte de Blaye,Beverages
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,18.4,0.15,306.07,Boston Crab Meat,Seafood
KOENE,Königlich Essen,Philip Cramer,Sales Associate,00:00.0,49.3,0.15,306.07,Tarte au sucre,Confections
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,32,0,65.48,Mascarpone Fabioli,Dairy Products
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,9.65,0,65.48,Jack's New England Clam Chowder,Seafood
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,00:00.0,46,0,19.76,Ipoh Coffee,Beverages
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,00:00.0,7.75,0,19.76,Rhönbräu Klosterbier,Beverages
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,38,0,37.52,Gnocchi di nonna Alice,Grains/Cereals
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,18,0,36.68,Steeleye Stout,Beverages
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,53,0,36.68,Manjimup Dried Apples,Produce
TRAIH,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,00:00.0,49.3,0,7,Tarte au sucre,Confections
TRAIH,Trail's Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,00:00.0,15,0,7,Outback Lager,Beverages
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,21,0.1,163.97,Queso Cabrales,Dairy Products
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,19.5,0,163.97,Ravioli Angelo,Grains/Cereals
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,55,0.1,163.97,Raclette Courdavault,Dairy Products
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,13,0.1,163.97,Original Frankfurter grüne Soße,Condiments
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,9.65,0,1.23,Jack's New England Clam Chowder,Seafood
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,15,0,1.23,Outback Lager,Beverages
