Customer Id,Customer,Contact,Contact Title,Order Date,Order Id,Category,Product,Sales Price,Quantity,Discount
BONAP,Bon app',Laurence Lebihan,Owner,11/5/1997,10730,Dairy Products,Gorgonzola Telino,12.5,3,0.05
BONAP,Bon app',Laurence Lebihan,Owner,11/5/1997,10730,Condiments,Louisiana Fiery Hot Pepper Sauce,21.05,10,0.05
CHOPS,Chop-suey Chinese,Yang Wang,Owner,11/6/1997,10731,Confections,Sir Rodney's Scones,10,40,0.05
CHOPS,Chop-suey Chinese,Yang Wang,Owner,11/6/1997,10731,Produce,Manjimup Dried Apples,53,30,0.05
BONAP,Bon app',Laurence Lebihan,Owner,11/6/1997,10732,Beverages,Lakkalikööri,18,20,0
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,11/7/1997,10733,Produce,Tofu,23.25,16,0
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,11/7/1997,10733,Produce,Rössle Sauerkraut,45.6,20,0
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,11/7/1997,10733,Grains/Cereals,Filo Mix,7,25,0
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,11/7/1997,10734,Condiments,Grandma's Boysenberry Spread,25,30,0
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,11/7/1997,10734,Seafood,Nord-Ost Matjeshering,25.89,15,0
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,11/7/1997,10734,Beverages,Lakkalikööri,18,20,0
LETSS,Let's Stop N Shop,Jaime Yorres,Owner,11/10/1997,10735,Condiments,Sirop d'érable,28.5,20,0.1
LETSS,Let's Stop N Shop,Jaime Yorres,Owner,11/10/1997,10735,Condiments,Original Frankfurter grüne Soße,13,2,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,11/11/1997,10736,Condiments,Louisiana Fiery Hot Pepper Sauce,21.05,40,0
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,11/11/1997,10736,Beverages,Rhönbräu Klosterbier,7.75,20,0
VINET,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,11/11/1997,10737,Seafood,Konbu,6,4,0
VINET,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,11/11/1997,10737,Seafood,Jack's New England Clam Chowder,9.65,12,0
SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,11/12/1997,10738,Confections,Pavlova,17.45,3,0
VINET,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,11/12/1997,10739,Seafood,Inlagd Sill,19,6,0
VINET,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,11/12/1997,10739,Grains/Cereals,Filo Mix,7,18,0
WHITC,White Clover Markets,Karl Jablonski,Owner,11/13/1997,10740,Produce,Rössle Sauerkraut,45.6,5,0.2
WHITC,White Clover Markets,Karl Jablonski,Owner,11/13/1997,10740,Beverages,Steeleye Stout,18,35,0.2
WHITC,White Clover Markets,Karl Jablonski,Owner,11/13/1997,10740,Seafood,Rogede sild,9.5,40,0.2
WHITC,White Clover Markets,Karl Jablonski,Owner,11/13/1997,10740,Grains/Cereals,Gnocchi di nonna Alice,38,14,0.2
AROUT,Around the Horn,Thomas Hardy,Sales Representative,11/14/1997,10741,Beverages,Chang,19,15,0.2
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,11/14/1997,10742,Condiments,Aniseed Syrup,10,20,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,11/14/1997,10742,Dairy Products,Camembert Pierrot,34,50,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,11/14/1997,10742,Dairy Products,Mozzarella di Giovanni,34.8,35,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,11/17/1997,10743,Seafood,Spegesild,12,28,0.05
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,11/17/1997,10744,Seafood,Boston Crab Meat,18.4,50,0.2
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,11/18/1997,10745,Seafood,Carnarvon Tigers,62.5,24,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,11/18/1997,10745,Condiments,Gula Malacca,19.45,16,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,11/18/1997,10745,Dairy Products,Raclette Courdavault,55,45,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,11/18/1997,10745,Dairy Products,Mozzarella di Giovanni,34.8,7,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,11/19/1997,10746,Seafood,Konbu,6,6,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,11/19/1997,10746,Grains/Cereals,Singaporean Hokkien Fried Mee,14,28,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,11/19/1997,10746,Confections,Tarte au sucre,49.3,9,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,11/19/1997,10746,Dairy Products,Gudbrandsdalsost,36,40,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,11/19/1997,10747,Dairy Products,Gorgonzola Telino,12.5,8,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,11/19/1997,10747,Seafood,Jack's New England Clam Chowder,9.65,35,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,11/19/1997,10747,Condiments,Vegie-spread,43.9,9,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,11/19/1997,10747,Dairy Products,Gudbrandsdalsost,36,30,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,11/20/1997,10748,Grains/Cereals,Tunnbröd,9,44,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,11/20/1997,10748,Seafood,Boston Crab Meat,18.4,40,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,11/20/1997,10748,Grains/Cereals,Gnocchi di nonna Alice,38,28,0
ISLAT,Island Trading,Helen Bennett,Marketing Manager,11/20/1997,10749,Grains/Cereals,Gnocchi di nonna Alice,38,15,0
ISLAT,Island Trading,Helen Bennett,Marketing Manager,11/20/1997,10749,Dairy Products,Raclette Courdavault,55,6,0
ISLAT,Island Trading,Helen Bennett,Marketing Manager,11/20/1997,10749,Beverages,Lakkalikööri,18,10,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,11/21/1997,10750,Produce,Tofu,23.25,5,0.15
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,11/21/1997,10750,Seafood,Rogede sild,9.5,40,0.15
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,11/21/1997,10750,Dairy Products,Raclette Courdavault,55,25,0.15
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,11/24/1997,10751,Confections,Gumbär Gummibärchen,31.23,12,0.1
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,11/24/1997,10751,Seafood,Nord-Ost Matjeshering,25.89,30,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,11/24/1997,10751,Confections,Valkoinen suklaa,16.25,20,0.1
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,11/24/1997,10751,Seafood,Röd Kaviar,15,15,0
NORTS,North/South,Simon Crowther,Sales Associate,11/24/1997,10752,Beverages,Chai,18,8,0
NORTS,North/South,Simon Crowther,Sales Associate,11/24/1997,10752,Dairy Products,Gudbrandsdalsost,36,3,0
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,11/25/1997,10753,Seafood,Rogede sild,9.5,4,0
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,11/25/1997,10753,Produce,Longlife Tofu,10,5,0
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,11/25/1997,10754,Seafood,Boston Crab Meat,18.4,3,0
BONAP,Bon app',Laurence Lebihan,Owner,11/26/1997,10755,Confections,Zaanse koeken,9.5,30,0.25
BONAP,Bon app',Laurence Lebihan,Owner,11/26/1997,10755,Grains/Cereals,Gnocchi di nonna Alice,38,30,0.25
BONAP,Bon app',Laurence Lebihan,Owner,11/26/1997,10755,Grains/Cereals,Ravioli Angelo,19.5,14,0.25
BONAP,Bon app',Laurence Lebihan,Owner,11/26/1997,10755,Dairy Products,Gudbrandsdalsost,36,25,0.25
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,11/27/1997,10756,Seafood,Carnarvon Tigers,62.5,21,0.2
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,11/27/1997,10756,Seafood,Inlagd Sill,19,20,0.2
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,11/27/1997,10756,Confections,Scottish Longbreads,12.5,6,0.2
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,11/27/1997,10756,Dairy Products,Gudbrandsdalsost,36,20,0.2
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,11/27/1997,10757,Beverages,Sasquatch Ale,14,30,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,11/27/1997,10757,Dairy Products,Raclette Courdavault,55,7,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,11/27/1997,10757,Confections,Tarte au sucre,49.3,30,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,11/27/1997,10757,Grains/Cereals,Wimmers gute Semmelknödel,33.25,24,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,11/28/1997,10758,Confections,Gumbär Gummibärchen,31.23,20,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,11/28/1997,10758,Grains/Cereals,Filo Mix,7,60,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,11/28/1997,10758,Beverages,Outback Lager,15,40,0
ANATR,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,11/28/1997,10759,Dairy Products,Mascarpone Fabioli,32,10,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,12/1/1997,10760,Confections,NuNuCa Nuß-Nougat-Creme,14,12,0.25
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,12/1/1997,10760,Confections,Schoggi Schokolade,43.9,40,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,12/1/1997,10760,Beverages,Ipoh Coffee,46,30,0.25
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,12/2/1997,10761,Confections,NuNuCa Nuß-Nougat-Creme,14,35,0.25
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,12/2/1997,10761,Beverages,Rhönbräu Klosterbier,7.75,18,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,12/2/1997,10762,Beverages,Chartreuse verte,18,16,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,12/2/1997,10762,Confections,Zaanse koeken,9.5,30,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,12/2/1997,10762,Produce,Manjimup Dried Apples,53,28,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,12/2/1997,10762,Grains/Cereals,Gnocchi di nonna Alice,38,60,0
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,12/3/1997,10763,Confections,Sir Rodney's Scones,10,40,0
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,12/3/1997,10763,Grains/Cereals,Gustaf's Knäckebröd,21,6,0
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,12/3/1997,10763,Beverages,Guaraná Fantástica,4.5,20,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/3/1997,10764,Condiments,Aniseed Syrup,10,20,0.1
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/3/1997,10764,Beverages,Chartreuse verte,18,130,0.1
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,12/4/1997,10765,Condiments,Louisiana Fiery Hot Pepper Sauce,21.05,80,0.1
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,12/5/1997,10766,Beverages,Chang,19,40,0
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,12/5/1997,10766,Produce,Uncle Bob's Organic Dried Pears,30,35,0
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,12/5/1997,10766,Confections,Scottish Longbreads,12.5,40,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,12/5/1997,10767,Grains/Cereals,Singaporean Hokkien Fried Mee,14,2,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,12/8/1997,10768,Grains/Cereals,Gustaf's Knäckebröd,21,4,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,12/8/1997,10768,Dairy Products,Gorgonzola Telino,12.5,50,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,12/8/1997,10768,Dairy Products,Camembert Pierrot,34,15,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,12/8/1997,10768,Dairy Products,Flotemysost,21.5,12,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,12/8/1997,10769,Seafood,Jack's New England Clam Chowder,9.65,30,0.05
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,12/8/1997,10769,Grains/Cereals,Filo Mix,7,15,0.05
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,12/8/1997,10769,Condiments,Sirop d'érable,28.5,20,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,12/8/1997,10769,Confections,Tarte au sucre,49.3,15,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,12/9/1997,10770,Dairy Products,Queso Cabrales,21,15,0.25
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/10/1997,10771,Dairy Products,Flotemysost,21.5,16,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,12/10/1997,10772,Meat/Poultry,Thüringer Rostbratwurst,123.79,18,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,12/10/1997,10772,Dairy Products,Raclette Courdavault,55,25,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/11/1997,10773,Meat/Poultry,Alice Mutton,39,33,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/11/1997,10773,Dairy Products,Gorgonzola Telino,12.5,70,0.2
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/11/1997,10773,Beverages,Rhönbräu Klosterbier,7.75,7,0.2
FOLKO,Folk och fä HB,Maria Larsson,Owner,12/11/1997,10774,Dairy Products,Gorgonzola Telino,12.5,2,0.25
FOLKO,Folk och fä HB,Maria Larsson,Owner,12/11/1997,10774,Condiments,Louisiana Hot Spiced Okra,17,50,0
THECR,The Cracker Box,Liu Wong,Marketing Assistant,12/12/1997,10775,Seafood,Ikura,31,6,0
THECR,The Cracker Box,Liu Wong,Marketing Assistant,12/12/1997,10775,Beverages,Laughing Lumberjack Lager,14,3,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/15/1997,10776,Dairy Products,Gorgonzola Telino,12.5,16,0.05
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/15/1997,10776,Grains/Cereals,Singaporean Hokkien Fried Mee,14,12,0.05
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/15/1997,10776,Seafood,Rogede sild,9.5,27,0.05
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/15/1997,10776,Produce,Manjimup Dried Apples,53,120,0.05
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,12/15/1997,10777,Grains/Cereals,Singaporean Hokkien Fried Mee,14,20,0.2
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,12/16/1997,10778,Seafood,Jack's New England Clam Chowder,9.65,10,0
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,12/16/1997,10779,Confections,Pavlova,17.45,20,0
MORGK,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,12/16/1997,10779,Confections,Tarte au sucre,49.3,20,0
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,12/16/1997,10780,Beverages,Outback Lager,15,35,0
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,12/16/1997,10780,Condiments,Original Frankfurter grüne Soße,13,15,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,12/17/1997,10781,Meat/Poultry,Tourtière,7.45,3,0.2
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,12/17/1997,10781,Grains/Cereals,Gnocchi di nonna Alice,38,20,0.2
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,12/17/1997,10781,Produce,Longlife Tofu,10,35,0
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,12/17/1997,10782,Dairy Products,Gorgonzola Telino,12.5,1,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,12/18/1997,10783,Dairy Products,Gorgonzola Telino,12.5,10,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,12/18/1997,10783,Beverages,Côte de Blaye,263.5,5,0
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,12/18/1997,10784,Seafood,Inlagd Sill,19,30,0
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,12/18/1997,10784,Beverages,Chartreuse verte,18,2,0.15
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,12/18/1997,10784,Dairy Products,Mozzarella di Giovanni,34.8,30,0.15
GROSR,GROSELLA-Restaurante,Manuel Pereira,Owner,12/18/1997,10785,Seafood,Ikura,31,10,0
GROSR,GROSELLA-Restaurante,Manuel Pereira,Owner,12/18/1997,10785,Beverages,Rhönbräu Klosterbier,7.75,10,0
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,12/19/1997,10786,Condiments,Northwoods Cranberry Sauce,40,30,0.2
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,12/19/1997,10786,Seafood,Nord-Ost Matjeshering,25.89,15,0.2
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,12/19/1997,10786,Beverages,Rhönbräu Klosterbier,7.75,42,0.2
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,12/19/1997,10787,Beverages,Chang,19,15,0.05
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,12/19/1997,10787,Meat/Poultry,Thüringer Rostbratwurst,123.79,20,0.05
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,12/22/1997,10788,Confections,Teatime Chocolate Biscuits,9.2,50,0.05
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,12/22/1997,10788,Beverages,Rhönbräu Klosterbier,7.75,40,0.05
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,12/22/1997,10789,Seafood,Carnarvon Tigers,62.5,30,0
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,12/22/1997,10789,Beverages,Steeleye Stout,18,15,0
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,12/22/1997,10789,Condiments,Vegie-spread,43.9,30,0
FOLIG,Folies gourmandes,Martine Rancé,Assistant Sales Agent,12/22/1997,10789,Confections,Scottish Longbreads,12.5,18,0
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,12/22/1997,10790,Produce,Uncle Bob's Organic Dried Pears,30,3,0.15
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,12/22/1997,10790,Grains/Cereals,Gnocchi di nonna Alice,38,20,0.15
FRANK,Frankenversand,Peter Franken,Marketing Manager,12/23/1997,10791,Meat/Poultry,Thüringer Rostbratwurst,123.79,14,0.05
FRANK,Frankenversand,Peter Franken,Marketing Manager,12/23/1997,10791,Seafood,Jack's New England Clam Chowder,9.65,20,0.05
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,12/23/1997,10792,Beverages,Chang,19,10,0
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,12/23/1997,10792,Meat/Poultry,Tourtière,7.45,3,0
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,12/23/1997,10792,Confections,Scottish Longbreads,12.5,15,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,12/24/1997,10793,Seafood,Jack's New England Clam Chowder,9.65,14,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,12/24/1997,10793,Grains/Cereals,Filo Mix,7,8,0
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,12/24/1997,10794,Produce,Tofu,23.25,15,0.2
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,12/24/1997,10794,Meat/Poultry,Tourtière,7.45,6,0.2
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/24/1997,10795,Confections,Pavlova,17.45,65,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/24/1997,10795,Meat/Poultry,Alice Mutton,39,35,0.25
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,12/25/1997,10796,Confections,Gumbär Gummibärchen,31.23,21,0.2
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,12/25/1997,10796,Condiments,Gula Malacca,19.45,10,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,12/25/1997,10796,Grains/Cereals,Wimmers gute Semmelknödel,33.25,35,0.2
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,12/25/1997,10796,Dairy Products,Gudbrandsdalsost,36,24,0.2
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,12/25/1997,10797,Dairy Products,Queso Cabrales,21,20,0
ISLAT,Island Trading,Helen Bennett,Marketing Manager,12/26/1997,10798,Confections,Tarte au sucre,49.3,2,0
ISLAT,Island Trading,Helen Bennett,Marketing Manager,12/26/1997,10798,Dairy Products,Mozzarella di Giovanni,34.8,10,0
KOENE,Königlich Essen,Philip Cramer,Sales Associate,12/26/1997,10799,Seafood,Konbu,6,20,0.15
KOENE,Königlich Essen,Philip Cramer,Sales Associate,12/26/1997,10799,Beverages,Guaraná Fantástica,4.5,20,0.15
KOENE,Königlich Essen,Philip Cramer,Sales Associate,12/26/1997,10799,Dairy Products,Raclette Courdavault,55,25,0
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/26/1997,10800,Dairy Products,Queso Cabrales,21,50,0.1
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/26/1997,10800,Produce,Manjimup Dried Apples,53,10,0.1
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/26/1997,10800,Meat/Poultry,Tourtière,7.45,7,0.1
BOLID,Bólido Comidas preparadas,Martín Sommer,Owner,12/29/1997,10801,Meat/Poultry,Alice Mutton,39,40,0.25
BOLID,Bólido Comidas preparadas,Martín Sommer,Owner,12/29/1997,10801,Meat/Poultry,Thüringer Rostbratwurst,123.79,20,0.25
SIMOB,Simons bistro,Jytte Petersen,Owner,12/29/1997,10802,Seafood,Nord-Ost Matjeshering,25.89,25,0.25
SIMOB,Simons bistro,Jytte Petersen,Owner,12/29/1997,10802,Produce,Manjimup Dried Apples,53,30,0.25
SIMOB,Simons bistro,Jytte Petersen,Owner,12/29/1997,10802,Meat/Poultry,Pâté chinois,24,60,0.25
SIMOB,Simons bistro,Jytte Petersen,Owner,12/29/1997,10802,Confections,Tarte au sucre,49.3,5,0.25
WELLI,Wellington Importadora,Paula Parente,Sales Manager,12/30/1997,10803,Confections,Teatime Chocolate Biscuits,9.2,24,0.05
WELLI,Wellington Importadora,Paula Parente,Sales Manager,12/30/1997,10803,Confections,NuNuCa Nuß-Nougat-Creme,14,15,0.05
WELLI,Wellington Importadora,Paula Parente,Sales Manager,12/30/1997,10803,Dairy Products,Raclette Courdavault,55,15,0.05
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/30/1997,10804,Seafood,Ikura,31,36,0
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/30/1997,10804,Produce,Rössle Sauerkraut,45.6,24,0
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/30/1997,10804,Confections,Maxilaku,20,4,0.15
THEBI,The Big Cheese,Liz Nixon,Marketing Manager,12/30/1997,10805,Beverages,Sasquatch Ale,14,10,0
THEBI,The Big Cheese,Liz Nixon,Marketing Manager,12/30/1997,10805,Beverages,Côte de Blaye,263.5,10,0
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,12/31/1997,10806,Beverages,Chang,19,20,0.25
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,12/31/1997,10806,Condiments,Louisiana Fiery Hot Pepper Sauce,21.05,2,0
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,12/31/1997,10806,Produce,Longlife Tofu,10,15,0.25
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,12/31/1997,10807,Seafood,Boston Crab Meat,18.4,1,0
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,1/1/1998,10808,Grains/Cereals,Gnocchi di nonna Alice,38,20,0.15
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,1/1/1998,10808,Beverages,Lakkalikööri,18,50,0.15
WELLI,Wellington Importadora,Paula Parente,Sales Manager,1/1/1998,10809,Grains/Cereals,Filo Mix,7,20,0
LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,1/1/1998,10810,Seafood,Konbu,6,7,0
LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,1/1/1998,10810,Confections,NuNuCa Nuß-Nougat-Creme,14,5,0
LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,Marketing Assistant,1/1/1998,10810,Beverages,Outback Lager,15,5,0
